source_id,target_id,relationship,source_url,source_document,page,chunk_id
ahc-model,ahc-model__var__ahc-bene-id,contains,https://resdac.org/cms-data/variables/ahc-beneficiary-identifier,data/raw/html/variable_page/c7b69e2ac1934e621c1b30a851c026f182074065.html,,ahc-model__data-documentation__2617b90539__chunk_2
ahc-model,ahc-model__var__ahc-brdg-org-id,contains,https://resdac.org/cms-data/variables/ahc-bridge-organization-identifier,data/raw/html/variable_page/ad824d7a13797ab6f0df1c358d5d77f835224ac4.html,,ahc-model__data-documentation__2617b90539__chunk_1
ahc-model,ahc-model__var__ahc-brdg-org-state-cd,contains,https://resdac.org/cms-data/variables/ahc-bridge-organization-state,data/raw/html/variable_page/02f173b8e12baec12b11a18543e011720ddc4520.html,,ahc-model__data-documentation__2617b90539__chunk_1
ahc-model,ahc-model__var__ahc-trk-cd,contains,https://resdac.org/cms-data/variables/ahc-assistance-or-alignment-track,data/raw/html/variable_page/38413af19bbb024beabe5f636e0b4cde2814c461.html,,ahc-model__data-documentation__2617b90539__chunk_2
ahc-model,ahc-model__var__bene-age-num,contains,https://resdac.org/cms-data/variables/beneficiary-age-screening,data/raw/html/variable_page/dc45eabaff581b3d04f61a5ae99d8b46fa2a0315.html,,ahc-model__data-documentation__2617b90539__chunk_0
ahc-model,ahc-model__var__bene-birth-dt,contains,https://resdac.org/cms-data/variables/beneficiary-birth-date,data/raw/html/variable_page/f4e4f79d0d6fd0f0e7dd3a226398f98e2dcb2184.html,,ahc-model__data-documentation__2617b90539__chunk_0
ahc-model,ahc-model__var__bene-edctn-cd,contains,https://resdac.org/cms-data/variables/beneficiary-education,data/raw/html/variable_page/6c0cebdfaf51bcc1ef678aec37b28b9d564d8fc2.html,,ahc-model__data-documentation__2617b90539__chunk_1
ahc-model,ahc-model__var__bene-id,contains,https://resdac.org/cms-data/variables/encrypted-ccw-beneficiary-identifier-0,data/raw/html/variable_page/9efd4e8c601b6393003c97885503f9735cda60b3.html,,ahc-model__data-documentation__2617b90539__chunk_0
ahc-model,ahc-model__var__bene-incm-rng-cd,contains,https://resdac.org/cms-data/variables/beneficiary-income,data/raw/html/variable_page/44168f90741f89a973da341a5d346180d5df072d.html,,ahc-model__data-documentation__2617b90539__chunk_1
ahc-model,ahc-model__var__bene-insrnc-type-cd,contains,https://resdac.org/cms-data/variables/beneficiary-payer-type,data/raw/html/variable_page/ad34201c231ecfa2074b9c1f26cf32ef27afbf15.html,,ahc-model__data-documentation__2617b90539__chunk_1
ahc-model,ahc-model__var__bene-prefrd-lang-txt,contains,https://resdac.org/cms-data/variables/beneficiary-preferred-language,data/raw/html/variable_page/301a121b65b7b3bf74b9bdd4f2098ab856d6f5b5.html,,ahc-model__data-documentation__2617b90539__chunk_1
ahc-model,ahc-model__var__bene-race-ethncty-cd,contains,https://resdac.org/cms-data/variables/beneficiary-race-and-ethnicity,data/raw/html/variable_page/0b3d05cd88ac2a8b64cd8c6a8b04b7e43b87d82f.html,,ahc-model__data-documentation__2617b90539__chunk_1
ahc-model,ahc-model__var__bene-sex-cd,contains,https://resdac.org/cms-data/variables/beneficiary-sex-0,data/raw/html/variable_page/5465625c599eea8f0332d0b2218217c6f95737d1.html,,ahc-model__data-documentation__2617b90539__chunk_0
ahc-model,ahc-model__var__bene-state-cd,contains,https://resdac.org/cms-data/variables/beneficiary-state,data/raw/html/variable_page/f0d4bf50834df16f2e2e9cbd800f221f304737ab.html,,ahc-model__data-documentation__2617b90539__chunk_0
ahc-model,ahc-model__var__bene-zip-cd,contains,https://resdac.org/cms-data/variables/beneficiary-zip-code,data/raw/html/variable_page/8e1b76f49666339f59f5ce1f4f3045f8a83e4460.html,,ahc-model__data-documentation__2617b90539__chunk_0
ahc-model,ahc-model__var__msis-id,contains,https://resdac.org/cms-data/variables/submitting-state-alpha-abbreviation-0,data/raw/html/variable_page/6d19b4a3085fdb0d738c1263cb808689272d1645.html,,ahc-model__data-documentation__2617b90539__chunk_0
ahc-model,ahc-model__var__msis-rfrnc-yr,contains,https://resdac.org/cms-data/files/ahc-model/data-documentation,data/raw/html/documentation_page/2617b90539062fe66e0d34c18b850febb573183e.html,,ahc-model__data-documentation__2617b90539__chunk_0
ahc-model,ahc-model__var__nc-nvgtn-actn-plan-cmplt-sw,contains,https://resdac.org/cms-data/variables/navigation-case-action-plan-complete-indicator,data/raw/html/variable_page/78c44d3d61b9c1b346da33e5a706cf96b013e5ab.html,,ahc-model__data-documentation__2617b90539__chunk_16
ahc-model,ahc-model__var__nc-nvgtn-case-id,contains,https://resdac.org/cms-data/variables/navigation-case-unique-identifier,data/raw/html/variable_page/5241f5fbfdd0e2fee923bd37dc3ad78f08ddab04.html,,ahc-model__data-documentation__2617b90539__chunk_16
ahc-model,ahc-model__var__nc-nvgtn-case-strt-dt,contains,https://resdac.org/cms-data/variables/navigation-case-opt-date,data/raw/html/variable_page/e78e61c9a8466d7e62009730f5dd00eccd9fa29f.html,,ahc-model__data-documentation__2617b90539__chunk_16
ahc-model,ahc-model__var__nc-nvgtn-case-trmntn-dt,contains,https://resdac.org/cms-data/variables/navigation-case-termination-date,data/raw/html/variable_page/e50addc39d86b34be05df95aae97706223ab77a5.html,,ahc-model__data-documentation__2617b90539__chunk_16
ahc-model,ahc-model__var__ne-nvgtr-avg-cntct-mnts-num,contains,https://resdac.org/cms-data/variables/average-duration-successful-contacts-beneficiary,data/raw/html/variable_page/5ca784d5aeca5d35a8edaf16113056f1769139b8.html,,ahc-model__data-documentation__2617b90539__chunk_20
ahc-model,ahc-model__var__ne-nvgtr-cntct-atmpt-num,contains,https://resdac.org/cms-data/variables/number-navigator-attempts-contact-beneficiary-successful-or-not,data/raw/html/variable_page/30e7a1acbaf598b52eb898036fa02b6198cf33d1.html,,ahc-model__data-documentation__2617b90539__chunk_19
ahc-model,ahc-model__var__ne-nvgtr-sucsfl-cntct-num,contains,https://resdac.org/cms-data/variables/number-navigator-successful-contacts-beneficiary,data/raw/html/variable_page/f26ab47aeb2957b24b61ca04b6d3cc4ee4c1759a.html,,ahc-model__data-documentation__2617b90539__chunk_20
ahc-model,ahc-model__var__nn-core-1-cncted-to-csp-sw,contains,https://resdac.org/cms-data/variables/least-1-core-hrsn-connected-csp-none-resolved,data/raw/html/variable_page/cfbfa96514d046e470f4a7c9716da35b8400903f.html,,ahc-model__data-documentation__2617b90539__chunk_20
ahc-model,ahc-model__var__nn-core-1-rslvd-sw,contains,https://resdac.org/cms-data/variables/least-1-core-hrsn-resolved,data/raw/html/variable_page/7804e937d87b8f0ce765fa9f7456badb2fa0a9db.html,,ahc-model__data-documentation__2617b90539__chunk_20
ahc-model,ahc-model__var__nn-core-all-cncted-to-csp-sw,contains,https://resdac.org/cms-data/variables/all-core-hrsns-connected-csp,data/raw/html/variable_page/2678bb8c999e7bbacca83d72143f79610c092ef9.html,,ahc-model__data-documentation__2617b90539__chunk_21
ahc-model,ahc-model__var__nn-core-all-csp-unavlbl-sw,contains,https://resdac.org/cms-data/variables/all-core-hrsns-csp-unavailable-or-unable-help,data/raw/html/variable_page/be1e0577b0e19b8201e53e9f5567aa4c2d55ee81.html,,ahc-model__data-documentation__2617b90539__chunk_21
ahc-model,ahc-model__var__nn-core-all-optout-nvgtn-sw,contains,https://resdac.org/cms-data/variables/all-core-hrsns-opted-out-further-navigation-services,data/raw/html/variable_page/8cf3b9e5126debad958e30c982a91512fc2df679.html,,ahc-model__data-documentation__2617b90539__chunk_21
ahc-model,ahc-model__var__nn-core-all-outcm-unk-sw,contains,https://resdac.org/cms-data/variables/all-core-hrsns-outcome-unknown,data/raw/html/variable_page/5c08c8e22af3c181f70b1989897003806163c52f.html,,ahc-model__data-documentation__2617b90539__chunk_21
ahc-model,ahc-model__var__nn-core-all-outrch-atmpt-fail-sw,contains,https://resdac.org/cms-data/variables/all-core-hrsns-attempt-reach-failed,data/raw/html/variable_page/e1ff9494bc5ce9783d4cdd36e30663ec5406bf1c.html,,ahc-model__data-documentation__2617b90539__chunk_21
ahc-model,ahc-model__var__nn-core-all-rslvd-sw,contains,https://resdac.org/cms-data/variables/all-core-hrsns-resolved,data/raw/html/variable_page/e8328f7330c375e1cde56abcd9074ab014008b94.html,,ahc-model__data-documentation__2617b90539__chunk_20
ahc-model,ahc-model__var__nn-core-food-cnct-csp-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-food-connected-community-service-provider,data/raw/html/variable_page/13eed81577c842a6388e637bb45c67bdb4d6df53.html,,ahc-model__data-documentation__2617b90539__chunk_22
ahc-model,ahc-model__var__nn-core-food-cntct-fail-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-food-attempts-reach-failed,data/raw/html/variable_page/491b25793c2241bfa4702b159aa4d0649f05e396.html,,ahc-model__data-documentation__2617b90539__chunk_22
ahc-model,ahc-model__var__nn-core-food-csp-unavbl-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-food-community-service-provider-unable-help,data/raw/html/variable_page/0d3e6bf811e58cb36fd10a5fa033da18282e3c19.html,,ahc-model__data-documentation__2617b90539__chunk_23
ahc-model,ahc-model__var__nn-core-food-optout-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-food-opted-out,data/raw/html/variable_page/4c492ce4e9b4542192f1326a8f9d2cbd89931414.html,,ahc-model__data-documentation__2617b90539__chunk_22
ahc-model,ahc-model__var__nn-core-food-outcm-unk-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-food-outcome-unknown,data/raw/html/variable_page/26e487290757357605706dc8070df6ffe513ec97.html,,ahc-model__data-documentation__2617b90539__chunk_23
ahc-model,ahc-model__var__nn-core-food-rslvd-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-food-resolved,data/raw/html/variable_page/1ac7d44579eb8944afcc36a68c12f6e42d8c42bf.html,,ahc-model__data-documentation__2617b90539__chunk_22
ahc-model,ahc-model__var__nn-core-housng-cnct-csp-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-housing-connected-community-service-provider,data/raw/html/variable_page/f4dd4b4bc8cdde5b358d7487959a2e67d520f98f.html,,ahc-model__data-documentation__2617b90539__chunk_23
ahc-model,ahc-model__var__nn-core-housng-cntct-fail-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-housing-attempts-reach-failed,data/raw/html/variable_page/fe9e37f78f0555a57a7d905ecec9819d9c125ae2.html,,ahc-model__data-documentation__2617b90539__chunk_24
ahc-model,ahc-model__var__nn-core-housng-csp-unavbl-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-housing-community-service-provider-unable-help,data/raw/html/variable_page/de59f9bebf6344ca52dc0a8e58eba32a459d5375.html,,ahc-model__data-documentation__2617b90539__chunk_24
ahc-model,ahc-model__var__nn-core-housng-optout-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-housing-opted-out,data/raw/html/variable_page/ee7da4ea3f966b0e326041a6b27b6d0148a30fe8.html,,ahc-model__data-documentation__2617b90539__chunk_23
ahc-model,ahc-model__var__nn-core-housng-outcm-unk-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-housing-outcome-unknown,data/raw/html/variable_page/45ce020f484c1489a8371ee99ab771ed743f5365.html,,ahc-model__data-documentation__2617b90539__chunk_24
ahc-model,ahc-model__var__nn-core-housng-rslvd-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-housing-resolved,data/raw/html/variable_page/bdb138dab00c8ab39f7ae2ea61a672303f7381e1.html,,ahc-model__data-documentation__2617b90539__chunk_23
ahc-model,ahc-model__var__nn-core-sfty-cnct-csp-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-safety-connected-community-service-provider,data/raw/html/variable_page/0de2ba6bce37cf34592c14add802520c77d35706.html,,ahc-model__data-documentation__2617b90539__chunk_25
ahc-model,ahc-model__var__nn-core-sfty-cntct-fail-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-safety-attempts-reach-failed,data/raw/html/variable_page/a88691a26d998a6ad9a8db8b0666426ba6c2437e.html,,ahc-model__data-documentation__2617b90539__chunk_25
ahc-model,ahc-model__var__nn-core-sfty-csp-unavbl-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-safety-community-service-provider-unable-help,data/raw/html/variable_page/4eede161dd4c027081d8c5bd7e33087253013078.html,,ahc-model__data-documentation__2617b90539__chunk_25
ahc-model,ahc-model__var__nn-core-sfty-optout-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-safety-opted-out,data/raw/html/variable_page/4fb2a336e210884f8456c21b8cbd796bb45b3daa.html,,ahc-model__data-documentation__2617b90539__chunk_25
ahc-model,ahc-model__var__nn-core-sfty-outcm-unk-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-safety-outcome-unknown,data/raw/html/variable_page/900ce9ec3547d54250d0c87739d2d93d5d33bcae.html,,ahc-model__data-documentation__2617b90539__chunk_26
ahc-model,ahc-model__var__nn-core-sfty-rslvd-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-safety-resolved,data/raw/html/variable_page/46f283006a13f5e212eda538b4c09759a8fd0540.html,,ahc-model__data-documentation__2617b90539__chunk_24
ahc-model,ahc-model__var__nn-core-trnsprtn-cnct-csp-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-transportation-connected-community-service-provider,data/raw/html/variable_page/882909975f5c1f1a9029dda87c7a59535c47116b.html,,ahc-model__data-documentation__2617b90539__chunk_26
ahc-model,ahc-model__var__nn-core-trnsprtn-cntct-fail-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-transportation-attempts-reach-failed,data/raw/html/variable_page/66e86028cebf8a297bc8465298ac0239f4ba0eb3.html,,ahc-model__data-documentation__2617b90539__chunk_26
ahc-model,ahc-model__var__nn-core-trnsprtn-csp-unavbl-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-transportation-community-service-provider-unable-help,data/raw/html/variable_page/a45dfa43ac9fa582ad325cbf4554bb18bac1c62c.html,,ahc-model__data-documentation__2617b90539__chunk_27
ahc-model,ahc-model__var__nn-core-trnsprtn-optout-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-transportation-opted-out,data/raw/html/variable_page/9628a998ea2bc88fdfd4e0c5371ef85ccaf32d18.html,,ahc-model__data-documentation__2617b90539__chunk_26
ahc-model,ahc-model__var__nn-core-trnsprtn-outcm-unk-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-transportation-outcome-unknown,data/raw/html/variable_page/26eb2a28d2a6a75d9ff0def2ed5b039ae45404b2.html,,ahc-model__data-documentation__2617b90539__chunk_27
ahc-model,ahc-model__var__nn-core-trnsprtn-rslvd-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-transportation-resolved,data/raw/html/variable_page/194873a7fcaba6aa12333bcb50fc1190c27e996f.html,,ahc-model__data-documentation__2617b90539__chunk_26
ahc-model,ahc-model__var__nn-core-utilities-cnct-csp-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-utilities-connected-community-service-provider,data/raw/html/variable_page/0b5f66f202e4b71e8c5ea325da5df6f11869a9e5.html,,ahc-model__data-documentation__2617b90539__chunk_27
ahc-model,ahc-model__var__nn-core-utilities-cntct-fail-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-utilities-attempts-reach-failed,data/raw/html/variable_page/b0a703540e47f8bacaa955d192e701d026055744.html,,ahc-model__data-documentation__2617b90539__chunk_28
ahc-model,ahc-model__var__nn-core-utilities-csp-unavbl-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-utilities-community-service-provider-unable-help,data/raw/html/variable_page/501f3397623b5be07737e32dc571ed4e040f3c0e.html,,ahc-model__data-documentation__2617b90539__chunk_28
ahc-model,ahc-model__var__nn-core-utilities-optout-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-utilities-opted-out,data/raw/html/variable_page/48bee6163a59b325266242cc17890bb04bd05abc.html,,ahc-model__data-documentation__2617b90539__chunk_28
ahc-model,ahc-model__var__nn-core-utilities-outcm-unk-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-utilities-outcome-unknown,data/raw/html/variable_page/dd8d48cde812dc98a3d550e0ad0eaea089a4313b.html,,ahc-model__data-documentation__2617b90539__chunk_28
ahc-model,ahc-model__var__nn-core-utilities-rslvd-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-utilities-resolved,data/raw/html/variable_page/3b717f827460d4ceb3d8cf6c1aa4c07829d47a17.html,,ahc-model__data-documentation__2617b90539__chunk_27
ahc-model,ahc-model__var__nn-nvgtd-core-food-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-food-indicator,data/raw/html/variable_page/840912b12b085952f295b2eceac47f7768494cb3.html,,ahc-model__data-documentation__2617b90539__chunk_16
ahc-model,ahc-model__var__nn-nvgtd-core-housng-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-housing-indicator,data/raw/html/variable_page/448a25f3171890f206eb508d5a2fca773a8701c3.html,,ahc-model__data-documentation__2617b90539__chunk_17
ahc-model,ahc-model__var__nn-nvgtd-core-sfty-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-safety-indicator,data/raw/html/variable_page/c4095a5091208c4536d63ba98221001c133b6a76.html,,ahc-model__data-documentation__2617b90539__chunk_17
ahc-model,ahc-model__var__nn-nvgtd-core-trnsprtn-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-transportation-indicator,data/raw/html/variable_page/7bed125a60fdbf76499f23eb638696579c663754.html,,ahc-model__data-documentation__2617b90539__chunk_17
ahc-model,ahc-model__var__nn-nvgtd-core-utilities-sw,contains,https://resdac.org/cms-data/variables/navigated-core-hrsn-utilities-indicator,data/raw/html/variable_page/e02da0e80b7b574a9d9cdc7a8a2e765abcd6719f.html,,ahc-model__data-documentation__2617b90539__chunk_17
ahc-model,ahc-model__var__nn-nvgtd-splmtl-dsblty-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-disability-indicator,data/raw/html/variable_page/b72dd4daac9f9e233bec58a1869e1f53b4e42e71.html,,ahc-model__data-documentation__2617b90539__chunk_17
ahc-model,ahc-model__var__nn-nvgtd-splmtl-edctn-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-education-indicator,data/raw/html/variable_page/cedeb0dee61c07d41f38ce0a1408c778b499d9a7.html,,ahc-model__data-documentation__2617b90539__chunk_18
ahc-model,ahc-model__var__nn-nvgtd-splmtl-emplymt-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-employment-indicator,data/raw/html/variable_page/7856ddc400f6d34e104910f7609f66d39c80f69b.html,,ahc-model__data-documentation__2617b90539__chunk_18
ahc-model,ahc-model__var__nn-nvgtd-splmtl-fincl-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-financial-strain-indicator,data/raw/html/variable_page/19dffab6eb3f1e2b99edeaac8d25f71704074e56.html,,ahc-model__data-documentation__2617b90539__chunk_18
ahc-model,ahc-model__var__nn-nvgtd-splmtl-fmly-cmnty-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-family-and-community-support-indicator,data/raw/html/variable_page/7d3afd4845c3eff889d2be36e8dce398a8eebcd9.html,,ahc-model__data-documentation__2617b90539__chunk_18
ahc-model,ahc-model__var__nn-nvgtd-splmtl-mh-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-mental-health-indicator,data/raw/html/variable_page/428ccf532d671c6071303589cd218327f993ec6b.html,,ahc-model__data-documentation__2617b90539__chunk_19
ahc-model,ahc-model__var__nn-nvgtd-splmtl-phys-actvty-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-physical-activity-indicator,data/raw/html/variable_page/5b4d57331005cec659cf07796bbf874696595b7a.html,,ahc-model__data-documentation__2617b90539__chunk_34
ahc-model,ahc-model__var__nn-nvgtd-splmtl-sbstnc-use-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-substance-use-indicator,data/raw/html/variable_page/1d73ef6633714c08a73d93d7aae97e68185bc760.html,,ahc-model__data-documentation__2617b90539__chunk_19
ahc-model,ahc-model__var__nn-splmtl-dsblts-cnct-csp-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-disability-connected-community-service-provider,data/raw/html/variable_page/d230811de68696fe0f3ec93713e7381f982fa0fe.html,,ahc-model__data-documentation__2617b90539__chunk_29
ahc-model,ahc-model__var__nn-splmtl-dsblts-cntct-fail-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-disability-attempts-reach-failed,data/raw/html/variable_page/eed5e23186ad24a76f1a308594cb797047968bcf.html,,ahc-model__data-documentation__2617b90539__chunk_29
ahc-model,ahc-model__var__nn-splmtl-dsblts-csp-unavbl-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-disability-community-service-provider-unable-help,data/raw/html/variable_page/45c49fa21901c387130d8231d8cda6ded9cc54b3.html,,ahc-model__data-documentation__2617b90539__chunk_30
ahc-model,ahc-model__var__nn-splmtl-dsblts-optout-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-disability-opted-out,data/raw/html/variable_page/0dac9c751d12dd12c122485a777715049357f030.html,,ahc-model__data-documentation__2617b90539__chunk_29
ahc-model,ahc-model__var__nn-splmtl-dsblts-outcm-unk-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-disability-outcome-unknown,data/raw/html/variable_page/28202be5c683f93b5ea81e1b407521ffc6af03f9.html,,ahc-model__data-documentation__2617b90539__chunk_30
ahc-model,ahc-model__var__nn-splmtl-dsblts-rslvd-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-disability-resolved,data/raw/html/variable_page/b75f6c84b6602591d15d7f165b01d7307d2326a7.html,,ahc-model__data-documentation__2617b90539__chunk_29
ahc-model,ahc-model__var__nn-splmtl-edctn-cnct-csp-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-education-connected-community-service-provider,data/raw/html/variable_page/ef17e340527fe0ccd6e832c6ee09a88d493cf9df.html,,ahc-model__data-documentation__2617b90539__chunk_31
ahc-model,ahc-model__var__nn-splmtl-edctn-cntct-fail-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-education-attempts-reach-failed,data/raw/html/variable_page/d9ecdc67705da05b58375814373a8e0e0aa03f5a.html,,ahc-model__data-documentation__2617b90539__chunk_31
ahc-model,ahc-model__var__nn-splmtl-edctn-csp-unavbl-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-education-community-service-provider-unable-help,data/raw/html/variable_page/777aa1631c1755ffd770fa6c16e9116a3c88434a.html,,ahc-model__data-documentation__2617b90539__chunk_31
ahc-model,ahc-model__var__nn-splmtl-edctn-optout-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-education-opted-out,data/raw/html/variable_page/2c70f4a861aaa263ff10e189409468bc0f356a84.html,,ahc-model__data-documentation__2617b90539__chunk_31
ahc-model,ahc-model__var__nn-splmtl-edctn-outcm-unk-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-education-outcome-unknown,data/raw/html/variable_page/4c1ec2d99b4020a25bf5251d0394a6c574c11db9.html,,ahc-model__data-documentation__2617b90539__chunk_32
ahc-model,ahc-model__var__nn-splmtl-edctn-rslvd-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-education-resolved,data/raw/html/variable_page/fa2eb44cfe2673aae7136a55ce134d879d84b9a5.html,,ahc-model__data-documentation__2617b90539__chunk_30
ahc-model,ahc-model__var__nn-splmtl-emplymt-cnct-csp-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-employment-connected-community-service-provider,data/raw/html/variable_page/54a7a2d6526745f37bff544ca0d53aa1a57d0cf9.html,,ahc-model__data-documentation__2617b90539__chunk_32
ahc-model,ahc-model__var__nn-splmtl-emplymt-cntct-fail-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-employment-attempts-reach-failed,data/raw/html/variable_page/ab08be794469700e6d4e3c0ffe2f83d9b28d84ee.html,,ahc-model__data-documentation__2617b90539__chunk_33
ahc-model,ahc-model__var__nn-splmtl-emplymt-csp-unavbl-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-employment-community-service-provider-unable-help,data/raw/html/variable_page/60d6bf5e725d526ebdd6ff27270febbcbdf2acad.html,,ahc-model__data-documentation__2617b90539__chunk_33
ahc-model,ahc-model__var__nn-splmtl-emplymt-optout-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-employment-opted-out,data/raw/html/variable_page/1353e0129445ce69b911b518e4f9f1748f67c98e.html,,ahc-model__data-documentation__2617b90539__chunk_32
ahc-model,ahc-model__var__nn-splmtl-emplymt-outcm-unk-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-employment-outcome-unknown,data/raw/html/variable_page/75ab7a0ca0ab6ccd4539e7c67ee21b731ea5e7b2.html,,ahc-model__data-documentation__2617b90539__chunk_33
ahc-model,ahc-model__var__nn-splmtl-emplymt-rslvd-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-employment-resolved,data/raw/html/variable_page/6733e906ae77bde0846fbb0706e681d613374db1.html,,ahc-model__data-documentation__2617b90539__chunk_32
ahc-model,ahc-model__var__nn-splmtl-fincl-cnct-csp-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-financial-strain-connected-community-service,data/raw/html/variable_page/162d744cf88382932111f96b2e4f86c4dff5184c.html,,ahc-model__data-documentation__2617b90539__chunk_36
ahc-model,ahc-model__var__nn-splmtl-fincl-cntct-fail-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-financial-strain-attempts-reach-failed,data/raw/html/variable_page/92930be2038bbdc868abdd9873922a063764377f.html,,ahc-model__data-documentation__2617b90539__chunk_36
ahc-model,ahc-model__var__nn-splmtl-fincl-csp-unavbl-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-financial-strain-community-service-provider-unable,data/raw/html/variable_page/198307d44f74a846e730073c27f4d2a45e8c7ccd.html,,ahc-model__data-documentation__2617b90539__chunk_36
ahc-model,ahc-model__var__nn-splmtl-fincl-optout-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-financial-strain-opted-out,data/raw/html/variable_page/188b831faf1bf477c9e4420bfaae00c57342d4c4.html,,ahc-model__data-documentation__2617b90539__chunk_36
ahc-model,ahc-model__var__nn-splmtl-fincl-outcm-unk-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-financial-strain-outcome-unknown,data/raw/html/variable_page/d4f7a04ad5874f5c7d2873bd048298adca27e483.html,,ahc-model__data-documentation__2617b90539__chunk_37
ahc-model,ahc-model__var__nn-splmtl-mh-cnct-csp-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-mental-health-connected-community-service-provider-0,data/raw/html/variable_page/5bbdfeacb3213ac78f55639e2d866e0f22ead26a.html,,ahc-model__data-documentation__2617b90539__chunk_37
ahc-model,ahc-model__var__nn-splmtl-mh-cntct-fail-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-mental-health-attempts-reach-failed-0,data/raw/html/variable_page/85c32921252d9d62e4ecfb39973482aca3bf2519.html,,ahc-model__data-documentation__2617b90539__chunk_38
ahc-model,ahc-model__var__nn-splmtl-mh-csp-unavbl-sw,contains,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-mental-health-community-service-provider-unable-help,data/raw/html/variable_page/78b404d2d5240cbda5e0ca4832c3fec49707348c.html,,ahc-model__data-documentation__2617b90539__chunk_38
